id,para_id,label,title,abstract
740,7,15564299,"calcium-binding calmyrin forms stable covalent dimers in vitro, but in vivo is found in monomeric form.",
741,0,15564300,heme oxygenase-1 expression in disease states.,"heme oxygenase-1 (ho-1) is an enzyme which catalyzes the rate-limiting step in heme degradation resulting in the formation of iron, carbon monoxide and biliverdin, which is subsequently converted to bilirubin by biliverdin reductase. the biological effects exerted by the products of this enzymatic reaction have gained much attention"
742,1,15564300,heme oxygenase-1 expression in disease states.," the anti-oxidant, anti-inflammatory and cytoprotective functions associated with ho-1 are attributable to one or more of its degradation products. induction of ho-1 occurs as an adaptive and beneficial response to several injurious stimuli including heme and this inducible nature of ho-1 signifies its importance in several pathophysiological disease states"
743,2,15564300,heme oxygenase-1 expression in disease states.," the beneficial role of ho-1 has been implicated in several clinically relevant disease states involving multiple organ systems as well as significant biological processes such as ischemia-reperfusion injury, inflammation/immune dysfunction and transplantation. ho-1 has thus emerged as a key target molecule with therapeutic implications"
744,3,15564300,heme oxygenase-1 expression in disease states.,
745,0,15564301,endoplasmic reticulum quality control and apoptosis.,"the er is one of the most important folding compartments within the cell, as well as an intracellular ca(2+) storage organelle and it contains a number of ca(2+) regulated molecular chaperones responsible for the proper folding of glycosylated as well as non-glycosylated proteins. the luminal environment of the er contains ca(2+) which is involved in regulating chaperones such as calnexin and calreticulin, as well as apoptotic proteins caspase-12 and bap31, which may play an important role in determining cellular sensitivity to er stress and apoptosis"
746,1,15564301,endoplasmic reticulum quality control and apoptosis.," the er quality control system consists of several molecular chaperones, including calnexin, that assist in properly folding proteins and transporting them through the er as well as sensing misfolded proteins, attempting to refold them and if this is not possible, targeting them for degradation. accumulation of misfolded protein in the er leads to activation of genes responsible for the expression of er chaperones"
747,2,15564301,endoplasmic reticulum quality control and apoptosis.," the upr mechanism involves transcriptional activation of chaperones by the membrane-localized transcription factor atf6, in conjunction with the er membrane kinase ire1, as well as translational repression of protein synthesis by another er membrane kinase perk. when accumulation of misfolded protein becomes toxic, apoptosis is triggered, potentially with ire1 involved in signaling via caspase-12"
748,3,15564301,endoplasmic reticulum quality control and apoptosis., both the extrinsic and intrinsic apoptotic pathways appear to culminate in the activation of caspases and this results in the recruitment of mitochondria in an essential amplifying manner. bap31 may direct pro-apoptotic crosstalk between the er and the mitochondria via ca(2+) in conjunction with caspase-12 and calnexin
749,4,15564301,endoplasmic reticulum quality control and apoptosis.," accordingly, er stress and the resultant ca(2+) release must be very carefully regulated because of their effects in virtually all areas of cell function."
750,0,15564302,"structure, function, and regulation of myosin 1c.","myosin 1c, the first mammalian single-headed myosin to be purified, cloned, and sequenced, has been implicated in the translocation of plasma membrane channels and transporters. like other forms of myosin i (of which eight exist in humans) myosin 1c consists of motor, neck, and tail domains"
751,1,15564302,"structure, function, and regulation of myosin 1c."," the neck domain binds calmodulins more tightly in the absence than in the presence of ca(2+). release of calmodulins exposes binding sites for anionic lipids, particularly phosphoinositides"
752,2,15564302,"structure, function, and regulation of myosin 1c."," the tail domain, which has an isoelectic point of 10.5, interacts with anionic lipid headgroups"
753,3,15564302,"structure, function, and regulation of myosin 1c."," when both neck and tail lipid binding sites are engaged, the myosin associates essentially irreversibly with membranes. despite this tight membrane binding, it is widely believed that myosin 1c docking proteins are necessary for targeting the enzyme to specific subcellular location"
754,4,15564302,"structure, function, and regulation of myosin 1c.", the search for these putative myosin 1c receptors is an active area of research.
755,0,15564303,multiple stressors--a challenge for the future.,nan
756,0,15564304,"aquatic processes and systems in perspective. the past, present, and future of the north american great lakes: what lessons do they offer?",nan
757,0,15564305,emerging tools for monitoring water quality.,nan
758,0,15564306,apoptotic mimicry: an altruistic behavior in host/leishmania interplay.,apoptosis is the most common phenotype observed when cells die through programmed cell death. the morphologic and biochemical changes that characterize apoptotic cells depend on the activation of a diverse set of genes
759,1,15564306,apoptotic mimicry: an altruistic behavior in host/leishmania interplay.," apoptosis is essential for multicellular organisms since their development and homeostasis are dependent on extensive cell renewal. in fact, there is strong evidence for the correlation between the emergence of multicellular organisms and apoptosis during evolution"
760,2,15564306,apoptotic mimicry: an altruistic behavior in host/leishmania interplay.," on the other hand, no obvious advantages can be envisaged for unicellular organisms to carry the complex machinery required for programmed cell death. however, accumulating evidence shows that free-living and parasitic protozoa as well as yeasts display apoptotic markers"
761,3,15564306,apoptotic mimicry: an altruistic behavior in host/leishmania interplay.," this phenomenon has been related to altruistic behavior, when a subpopulation of protozoa or yeasts dies by apoptosis, with clear benefits for the entire population. recently, phosphatidylserine (ps) exposure and its recognition by a specific receptor (psr) were implicated in the infectivity of amastigote forms of leishmania, an obligatory vertebrate intramacrophagic parasite, showing for the first time that unicellular organisms use apoptotic features for the establishment and/or maintenance of infection"
762,4,15564306,apoptotic mimicry: an altruistic behavior in host/leishmania interplay., here we focus on ps exposure in the outer leaflet of the plasma membrane--an early hallmark of apoptosis--and how it modulates the inflammatory activity of phagocytic cells. we also discuss the possible mechanisms by which ps exposure can define leishmania survival inside host cells and the evolutionary implications of apoptosis at the unicellular level
763,5,15564306,apoptotic mimicry: an altruistic behavior in host/leishmania interplay.,
764,0,15564307,viral membrane fusion: is glycoprotein g of rhabdoviruses a representative of a new class of viral fusion proteins?,enveloped viruses always gain entry into the cytoplasm by fusion of their lipid envelope with a cell membrane. some enveloped viruses fuse directly with the host cell plasma membrane after virus binding to the cell receptor
765,1,15564307,viral membrane fusion: is glycoprotein g of rhabdoviruses a representative of a new class of viral fusion proteins?," other enveloped viruses enter the cells by the endocytic pathway, and fusion depends on the acidification of the endosomal compartment. in both cases, virus-induced membrane fusion is triggered by conformational changes in viral envelope glycoproteins"
766,2,15564307,viral membrane fusion: is glycoprotein g of rhabdoviruses a representative of a new class of viral fusion proteins?, two different classes of viral fusion proteins have been described on the basis of their molecular architecture. several structural data permitted the elucidation of the mechanisms of membrane fusion mediated by class i and class ii fusion proteins
767,3,15564307,viral membrane fusion: is glycoprotein g of rhabdoviruses a representative of a new class of viral fusion proteins?," in this article, we review a number of results obtained by our laboratory and by others that suggest that the mechanisms involved in rhabdovirus fusion are different from those used by the two well-studied classes of viral glycoproteins. we focus our discussion on the electrostatic nature of virus binding and interaction with membranes, especially through phosphatidylserine, and on the reversibility of the conformational changes of the rhabdovirus glycoprotein involved in fusion"
768,4,15564307,viral membrane fusion: is glycoprotein g of rhabdoviruses a representative of a new class of viral fusion proteins?," taken together, these data suggest the existence of a third class of fusion proteins and support the idea that new insights should emerge from studies of membrane fusion mediated by the g protein of rhabdoviruses. in particular, the elucidation of the three-dimensional structure of the g protein or even of the fusion peptide at different ph's might provide valuable information for understanding the fusion mechanism of this new class of fusion proteins"
769,5,15564307,viral membrane fusion: is glycoprotein g of rhabdoviruses a representative of a new class of viral fusion proteins?,
770,0,15564308,schwann cells for spinal cord repair.,the complex nature of spinal cord injury appears to demand a multifactorial repair strategy. one of the components that will likely be included is an implant that will fill the area of lost nervous tissue and provide a growth substrate for injured axons
771,1,15564308,schwann cells for spinal cord repair.," here we will discuss the role of schwann cells (scs) in cell-based, surgical repair strategies of the injured adult spinal cord. we will review key studies that showed that intraspinal sc grafts limit injury-induced tissue loss and promote axonal regeneration and myelination, and that this response can be improved by adding neurotrophic factors or anti-inflammatory agents"
772,2,15564308,schwann cells for spinal cord repair.," these results will be compared with several other approaches to the repair of the spinal cord. a general concern with repair strategies is the limited functional recovery, which is in large part due to the failure of axons to grow across the scar tissue at the distal graft-spinal cord interface"
773,3,15564308,schwann cells for spinal cord repair.," consequently, new synaptic connections with spinal neurons involved in motor function are not formed. we will highlight repair approaches that did result in growth across the scar and discuss the necessity for more studies involving larger, clinically relevant types of injuries, addressing this specific issue"
774,4,15564308,schwann cells for spinal cord repair.," finally, this review will reflect on the prospect of scs for repair strategies in the clinic."
775,0,15564309,typing class i hla-a gene using a nested pcr-rflp procedure.,"in order to detect several new hla-a class i alleles that have been described since 1998, the original pcr-rflp method developed to identify the 78 alleles recognized at that time at high resolution level was adapted by us for low and medium resolution levels using a nested pcr-rflp approach. the results obtained from blood samples of 23 subjects using both the pcr-rflp method and a commercial kit (microssp1a, one lambda inc"
776,1,15564309,typing class i hla-a gene using a nested pcr-rflp procedure.,) showed an agreement higher than 95%. the pcr-rflp adapted method was effective in low and medium resolution histocompatibility evaluations
777,2,15564309,typing class i hla-a gene using a nested pcr-rflp procedure.,
778,0,15564310,molecular epidemiology of type 1 and 2 dengue viruses in brazil from 1988 to 2001.,dengue is a mosquito-borne viral infection that in recent decades has become a major international public health concern. epidemic dengue fever reemerged in brazil in 1981
779,1,15564310,molecular epidemiology of type 1 and 2 dengue viruses in brazil from 1988 to 2001., since 1990 more than one dengue virus serotype has been circulating in this tropical country and increasing rates of dengue hemorrhagic fever and dengue shock syndrome have been detected every year. some evidence supports the association between the introduction of a new serotype and/or genotype in a region and the appearance of dengue hemorrhagic fever
780,2,15564310,molecular epidemiology of type 1 and 2 dengue viruses in brazil from 1988 to 2001.," in order to study the evolutionary relationships and possible detection of the introduction of new dengue virus genotypes in brazil in the last years, we analyzed partial nucleotide sequences of 52 brazilian samples of both dengue type 1 and dengue type 2 isolated from 1988 to 2001 from highly endemic regions. a 240-nucleotide-long sequence from the envelope/nonstructural protein 1 gene junction was used for phylogenetic analysis"
781,3,15564310,molecular epidemiology of type 1 and 2 dengue viruses in brazil from 1988 to 2001.," after comparing the nucleotide sequences originally obtained in this study to those previously studied by others, and analyzing the phylogenetic trees, we conclude that, after the initial introduction of the currently circulating dengue-1 and dengue-2 genotypes in brazil, there has been no evidence of introduction of new genotypes since 1988. the increasing number of dengue hemorrhagic fever cases seen in brazil in the last years is probably associated with secondary infections or with the introduction of new serotypes but not with the introduction of new genotypes"
782,4,15564310,molecular epidemiology of type 1 and 2 dengue viruses in brazil from 1988 to 2001.,
783,0,15564311,a multiplex pcr assay able to simultaneously detect torque teno virus isolates from phylogenetic groups 1 to 5.,"torque teno virus (ttv) is a circular, single-stranded dna virus that chronically infects healthy individuals of all ages worldwide. ttv has an extreme genetic heterogeneity which is reflected in its current classification into five main phylogenetic groups (1-5)"
784,1,15564311,a multiplex pcr assay able to simultaneously detect torque teno virus isolates from phylogenetic groups 1 to 5.," using specific pcr assays, it has been shown that many individuals are co-infected with ttv isolates belonging to different phylogenetic groups. here, a multiplex pcr assay was developed, using five recombinant plasmids"
785,2,15564311,a multiplex pcr assay able to simultaneously detect torque teno virus isolates from phylogenetic groups 1 to 5., each plasmid carried an insert of different size issued from a ttv isolate belonging to a different group. the assay was able to simultaneously amplify dnas of ttv isolates belonging to all five phylogenetic groups
786,3,15564311,a multiplex pcr assay able to simultaneously detect torque teno virus isolates from phylogenetic groups 1 to 5., multiplex pcr was then tested satisfactorily on dnas extracted from 55 serum samples (47 health care workers and 8 aids patients). all individuals but nine were infected with at least one ttv isolate
787,4,15564311,a multiplex pcr assay able to simultaneously detect torque teno virus isolates from phylogenetic groups 1 to 5., co-infection with multiple isolates was found in 29/47 (62%) health care workers and in 8/8 (100%) aids patients. a number of discrepancies were observed when results obtained with three thermostable dna polymerases were compared
788,5,15564311,a multiplex pcr assay able to simultaneously detect torque teno virus isolates from phylogenetic groups 1 to 5.," for example, four ttv phylogenetic groups were detected in a particular serum sample by using one of the three dna polymerases, whereas the other two enzymes were able to detect only three ttv groups. however, none of the three enzymes used could be broadly considered to be more efficient than the others"
789,6,15564311,a multiplex pcr assay able to simultaneously detect torque teno virus isolates from phylogenetic groups 1 to 5.," despite its limitations, the assay described here constitutes a suitable tool to visualize the degree of co-infection of a given population, avoiding time-consuming experiments."
790,0,15564312,a continuous fluorescent assay for the determination of plasma and tissue angiotensin i-converting enzyme activity.,"a continuous assay using internally quenched fluorescent peptides with the general sequence abz-peptidyl-(dnp)p-oh (abz = ortho-aminobenzoic acid; dnp = 2,4-dinitrophenyl) was optimized for the measurement of angiotensin i-converting enzyme (ace) in human plasma and rat tissues. abz-frk(dnp)p-oh, which was cleaved at the arg-lys bond by ace, was used for the enzyme evaluation in human plasma"
791,1,15564312,a continuous fluorescent assay for the determination of plasma and tissue angiotensin i-converting enzyme activity.," enzymatic activity was monitored by continuous recording of the fluorescence (lambda ex = 320 nm and lambda em = 420 nm) at 37 degrees c, in 0.1 m tris-hcl buffer, ph 7"
792,2,15564312,a continuous fluorescent assay for the determination of plasma and tissue angiotensin i-converting enzyme activity.,"0, with 50 mm nacl and 10 microm zncl2. the assays can be performed directly in the cuvette of the fluorimeter and the hydrolysis followed for 5 to 10 min"
793,3,15564312,a continuous fluorescent assay for the determination of plasma and tissue angiotensin i-converting enzyme activity.," ace measurements in the plasma of 80 healthy patients with hip-his-leu and with abz-frk(dnp)p-oh correlated closely (r = 0.90, p < 0"
794,4,15564312,a continuous fluorescent assay for the determination of plasma and tissue angiotensin i-converting enzyme activity.,001). the specificity of the assay was demonstrated by the complete inhibition of hydrolysis by 0
795,5,15564312,a continuous fluorescent assay for the determination of plasma and tissue angiotensin i-converting enzyme activity.,"5 microm lisinopril or captopril. abz-frk(dnp)p-oh cleavage by ace was monitored in rat lung, kidney, heart, and liver homogenates in the presence of a cocktail of inhibitors containing trans-epoxy-succinyl-l-leucylamido-(4-guanido)-butene, pepstatin, phenyl-methylsulfonyl fluoride, n-tosyl-l-phenylalanyl-chloromethyl ketone, and n-tosyl-lysyl-chloromethyl ketone to prevent undesirable hydrolysis"
796,6,15564312,a continuous fluorescent assay for the determination of plasma and tissue angiotensin i-converting enzyme activity.," ace activity in lung, heart and kidney homogenates, but not in liver homogenates, was completely abolished by 0.5 microm lisinopril or captopril"
797,7,15564312,a continuous fluorescent assay for the determination of plasma and tissue angiotensin i-converting enzyme activity., the advantages of the method are the procedural simplicity and the high sensitivity providing a rapid assay for ace determinations.
798,0,15564313,maturation of pig oocytes in vitro in a medium with pyruvate.,the aim of in vitro maturation oocyte systems is to produce oocytes of comparable quality to those derived in vivo. the present study was designed to examine the surface morphological changes of the cumulus-oocyte complex (coc) and nuclear maturation in a culture system containing pyruvate
799,1,15564313,maturation of pig oocytes in vitro in a medium with pyruvate.," ovaries were obtained from a slaughterhouse and transported to the laboratory within 2 h at 35-39 degrees c,and rinsed three times in 0.9% nacl"
800,2,15564313,maturation of pig oocytes in vitro in a medium with pyruvate.," the cocs were harvested from the ovaries and in vitro maturation was evaluated in san marcos (sm) medium, a chemically defined culture system containing 22.3 mm sodium pyruvate"
801,3,15564313,maturation of pig oocytes in vitro in a medium with pyruvate.," oocytes were cultured in sm, sm + porcine follicular fluid (pff) and in sm + pff + gonadotropins (ecg and hcg) for 20-22 h and then without hormonal supplements for an additional 20-22 h. after culture, the degree of cumulus expansion and frequency of nuclear maturation were determined"
802,4,15564313,maturation of pig oocytes in vitro in a medium with pyruvate., oocytes matured in sm (40.9%) and sm + pff (42
803,5,15564313,maturation of pig oocytes in vitro in a medium with pyruvate.,"9%) showed moderate cumulus expansion, whereas oocytes matured in sm + pff + gonadotropins (54.6%) showed high cumulus expansion"
804,6,15564313,maturation of pig oocytes in vitro in a medium with pyruvate.," the maturation rate of cultured oocytes, measured in function of the presence of the polar corpuscle, did not differ significantly between sm (40.9 +/- 3"
805,7,15564313,maturation of pig oocytes in vitro in a medium with pyruvate.,6%) and sm + pff (42.9 +/- 3
806,8,15564313,maturation of pig oocytes in vitro in a medium with pyruvate.,7%). these results indicate that pig oocytes can be successfully matured in a chemically defined medium and suggest a possible bifunctional role of pyruvate as an energy substrate and as an antioxidant protecting oocytes against the stress of the in vitro environment
807,9,15564313,maturation of pig oocytes in vitro in a medium with pyruvate.,
808,0,15564314,short-lasting systemic and regional benefits of early crystalloid infusion after intravenous inoculation of dogs with live escherichia coli.,we investigated the systemic and regional hemodynamic effects of early crystalloid infusion in an experimental model of septic shock induced by intravenous inoculation with live escherichia coli. anesthetized dogs received an intravenous infusion of 1
809,1,15564314,short-lasting systemic and regional benefits of early crystalloid infusion after intravenous inoculation of dogs with live escherichia coli.,2 x 10(10) cfu/kg live e. coli in 30 min
810,2,15564314,short-lasting systemic and regional benefits of early crystalloid infusion after intravenous inoculation of dogs with live escherichia coli.," after 30 min of observation, they were randomized to controls (no fluids; n = 7), or fluid resuscitation with lactated ringer's solution, 16 ml/kg (n = 7) or 32 ml/kg (n = 7) over 30 min and followed for 120 min. cardiac index, portal blood flow, mean arterial pressure, systemic and regional oxygen-derived variables, blood lactate, and gastric pco2 were assessed"
811,3,15564314,short-lasting systemic and regional benefits of early crystalloid infusion after intravenous inoculation of dogs with live escherichia coli.," rapid and progressive cardiovascular deterioration with reduction in cardiac output, mean arterial pressure and portal blood flow (approximately 50, approximately 25 and approximately 70%, respectively) was induced by the live bacteria challenge. systemic and regional territories showed significant increases in oxygen extraction and in lactate levels"
812,4,15564314,short-lasting systemic and regional benefits of early crystalloid infusion after intravenous inoculation of dogs with live escherichia coli.," significant increases in venous-arterial (approximately 9.6 mmhg), portal-arterial (approximately 12"
813,5,15564314,short-lasting systemic and regional benefits of early crystalloid infusion after intravenous inoculation of dogs with live escherichia coli.,1 mmhg) and gastric mucosal-arterial (approximately 18.4 mmhg) pco2 gradients were also observed
814,6,15564314,short-lasting systemic and regional benefits of early crystalloid infusion after intravenous inoculation of dogs with live escherichia coli.," early fluid replacement, especially with 32 ml/kg volumes of crystalloids, promoted only partial and transient benefits such as increases of approximately 76% in cardiac index, of approximately 50% in portal vein blood flow and decreases in venous-arterial, portal-arterial, gastric mucosal-arterial pco2 gradients (7.2 +/- 1"
815,7,15564314,short-lasting systemic and regional benefits of early crystalloid infusion after intravenous inoculation of dogs with live escherichia coli.,"0, 7.2 +/- 1"
816,8,15564314,short-lasting systemic and regional benefits of early crystalloid infusion after intravenous inoculation of dogs with live escherichia coli.,3 and 9.7 +/- 2
817,9,15564314,short-lasting systemic and regional benefits of early crystalloid infusion after intravenous inoculation of dogs with live escherichia coli.,"5 mmhg, respectively). the fluid infusion promoted only modest and transient benefits, unable to restore the systemic and regional perfusional and metabolic changes in this hypodynamic septic shock model"
818,10,15564314,short-lasting systemic and regional benefits of early crystalloid infusion after intravenous inoculation of dogs with live escherichia coli.,
819,0,15564315,"hypoglycemic activity of polysaccharide fractions containing beta-glucans from extracts of rhynchelytrum repens (willd.) c.e. hubb., poaceae.","beta-glucans are soluble fibers with physiological functions, such as interference with absorption of sugars and reduction of serum lipid levels. the objective of the present study was to analyze the distribution of beta-glucans in different tissues of the african grass species rhynchelytrum repens and also to evaluate their hypoglycemic activity"
820,1,15564315,"hypoglycemic activity of polysaccharide fractions containing beta-glucans from extracts of rhynchelytrum repens (willd.) c.e. hubb., poaceae."," leaf blades, sheaths, stems, and young leaves of r. repens were submitted to extraction with 4 m koh"
821,2,15564315,"hypoglycemic activity of polysaccharide fractions containing beta-glucans from extracts of rhynchelytrum repens (willd.) c.e. hubb., poaceae."," analysis of the fractions revealed the presence of arabinose, glucose, xylose, and traces of rhamnose and galactose. the presence of beta-glucan in these fractions was confirmed by hydrolyzing the polymers with endo-beta-glucanase from bacillus subtilis, followed by hplc analysis of the characteristic oligosaccharides produced"
822,3,15564315,"hypoglycemic activity of polysaccharide fractions containing beta-glucans from extracts of rhynchelytrum repens (willd.) c.e. hubb., poaceae."," the 4 m koh fractions from different tissues were subjected to gel permeation chromatography on sepharose 4b, with separation of polysaccharides with different degrees of polymerization, the highest molecular mass (above 2000 kda) being found in young leaves. the molecular mass of the leaf blade polymers was similar (250 kda) to that of maize coleoptile beta-glucan used for comparison"
823,4,15564315,"hypoglycemic activity of polysaccharide fractions containing beta-glucans from extracts of rhynchelytrum repens (willd.) c.e. hubb., poaceae."," the 4 m koh fraction injected into rats with streptozotocin-induced diabetes showed hypoglycemic activity, reducing blood sugar to normal levels for approximately 24 h. this performance was better than that obtained with pure beta-glucan from barley, which decreased blood sugar levels for about 4 h"
824,5,15564315,"hypoglycemic activity of polysaccharide fractions containing beta-glucans from extracts of rhynchelytrum repens (willd.) c.e. hubb., poaceae.", these results suggest that the activity of beta-glucans from r. repens is responsible for the use of this plant extract as a hypoglycemic drug in folk medicine
825,6,15564315,"hypoglycemic activity of polysaccharide fractions containing beta-glucans from extracts of rhynchelytrum repens (willd.) c.e. hubb., poaceae.",
826,0,15564316,preoperative cobalt60 irradiation delays the healing of rectal anastomoses in rats.,the healing of colorectal anastomoses after irradiation therapy continues to be a major concern. the authors evaluated the healing of rectal anastomoses in a rat model after a preoperative 500-cgy dose of cobalt60 irradiation
827,1,15564316,preoperative cobalt60 irradiation delays the healing of rectal anastomoses in rats.," thirty-six male wistar rats were divided into two equal groups: control (group a), and irradiation group (group b). group b received a single 500-cgy dose of irradiation, and a rectal resection and end-to-end anastomosis was performed in both groups on the 7th day after irradiation"
828,2,15564316,preoperative cobalt60 irradiation delays the healing of rectal anastomoses in rats.," parameters of the healing process included bursting pressure and collagen content on the 5th, 7th, and 14th days after surgery. in the irradiation group, the mean bursting pressure on the 5th, 7th, and 14th days was 116, 218, and 273 mmhg, respectively"
829,3,15564316,preoperative cobalt60 irradiation delays the healing of rectal anastomoses in rats.," the collagen content assessed by histomorphometry was 9.0, 20"
830,4,15564316,preoperative cobalt60 irradiation delays the healing of rectal anastomoses in rats.,"8, and 32%, respectively. in contrast, the control group had a mean bursting pressure of 175, 225 and 263 mmhg, and a collagen content of 17"
831,5,15564316,preoperative cobalt60 irradiation delays the healing of rectal anastomoses in rats.,"8, 28.1, and 32"
832,6,15564316,preoperative cobalt60 irradiation delays the healing of rectal anastomoses in rats.,"1%, respectively. the adverse effect of irradiation on healing was detectable only on the 5th postoperative day, as demonstrated by lower bursting pressure (p < 0"
833,7,15564316,preoperative cobalt60 irradiation delays the healing of rectal anastomoses in rats.,013) and collagen content (p < 0.008)
834,8,15564316,preoperative cobalt60 irradiation delays the healing of rectal anastomoses in rats.," however, there was no failure of anastomotic healing such as leakage or dehiscence due to irradiation. we conclude that a single preoperative 500-cgy dose of irradiation delays the healing of rectal anastomosis in rats"
835,9,15564316,preoperative cobalt60 irradiation delays the healing of rectal anastomoses in rats.,
836,0,15564317,cytotoxicity and genotoxicity of low doses of mercury chloride and methylmercury chloride on human lymphocytes in vitro.,"mercury is a xenobiotic metal that is a highly deleterious environmental pollutant. the biotransformation of mercury chloride (hgcl2) into methylmercury chloride (ch3hgcl) in aquatic environments is well-known and humans are exposed by consumption of contaminated fish, shellfish and algae"
837,1,15564317,cytotoxicity and genotoxicity of low doses of mercury chloride and methylmercury chloride on human lymphocytes in vitro., the objective of the present study was to determine the changes induced in vitro by two mercury compounds (hgcl2 and ch3hgcl) in cultured human lymphocytes. short-term human leukocyte cultures from 10 healthy donors (5 females and 5 males) were set-up by adding drops of whole blood in complete medium
838,2,15564317,cytotoxicity and genotoxicity of low doses of mercury chloride and methylmercury chloride on human lymphocytes in vitro., cultures were separately and simultaneously treated with low doses (0.1 to 1000 microg/l) of hgcl2 and ch3hgcl and incubated at 37 degrees c for 48 h
839,3,15564317,cytotoxicity and genotoxicity of low doses of mercury chloride and methylmercury chloride on human lymphocytes in vitro., genotoxicity was assessed by chromosome aberrations and polyploid cells. mitotic index was used as a measure of cytotoxicity
840,4,15564317,cytotoxicity and genotoxicity of low doses of mercury chloride and methylmercury chloride on human lymphocytes in vitro.," a significant increase (p < 0.05) in the relative frequency of chromosome aberrations was observed for all concentrations of ch3hgcl when compared to control, whether alone or in an evident sinergistic combination with hgcl2"
841,5,15564317,cytotoxicity and genotoxicity of low doses of mercury chloride and methylmercury chloride on human lymphocytes in vitro., the frequency of polyploid cells was also significantly increased (p < 0.05) when compared to control after exposure to all concentrations of ch3hgcl alone or in combination with hgcl2
842,6,15564317,cytotoxicity and genotoxicity of low doses of mercury chloride and methylmercury chloride on human lymphocytes in vitro.," ch3hgcl significantly decreased (p < 0.05) the mitotic index at 100 and 1000 microg/l alone, and at 1, 10, 100, and 1000 microg/l when combined with hgcl2, showing a synergistic cytotoxic effect"
843,7,15564317,cytotoxicity and genotoxicity of low doses of mercury chloride and methylmercury chloride on human lymphocytes in vitro., our data showed that low concentrations of ch3hgcl might be cytotoxic/genotoxic. such effects may indicate early cellular changes with possible biological consequences and should be considered in the preliminary evaluation of the risks of populations exposed in vivo to low doses of mercury
844,8,15564317,cytotoxicity and genotoxicity of low doses of mercury chloride and methylmercury chloride on human lymphocytes in vitro.,
845,0,15564318,leptospira interrogans activation of peripheral blood monocyte glycolipoprotein demonstrated in whole blood by the release of il-6.,"glycolipoprotein (glp) from pathogenic serovars of leptospira has been implicated in the pathogenesis of leptospirosis by its presence in tissues of experimental animals with leptospirosis, the inhibition of the na,k-atpase pump activity, and induced production of cytokines. the aims of the present study were to investigate the induction of il-6 by glp in peripheral blood mononuclear cells (pbmc) and to demonstrate monocyte stimulation at the cellular level in whole blood from healthy volunteers"
846,1,15564318,leptospira interrogans activation of peripheral blood monocyte glycolipoprotein demonstrated in whole blood by the release of il-6.," pbmc were stimulated with increasing concentrations (5 to 2500 ng/ml) of glp extracted from the pathogenic l. interrogans serovar copenhageni, lipopolysaccharide (positive control) or medium (negative control), and supernatants were collected after 6, 20/24, and 48 h, and kept at -80 degrees c until use"
847,2,15564318,leptospira interrogans activation of peripheral blood monocyte glycolipoprotein demonstrated in whole blood by the release of il-6.," whole blood was diluted 1:1 in rpmi medium and cultivated for 6 h, with medium, glp and lipopolysaccharide as described above. monensin was added after the first hour of culture"
848,3,15564318,leptospira interrogans activation of peripheral blood monocyte glycolipoprotein demonstrated in whole blood by the release of il-6., supernatant cytokine levels from pbmc were measured by elisa and intracellular il-6 was detected in monocytes in whole blood cultures by flow-cytometry. monocytes were identified in whole blood on the basis of forward versus side scatter parameters and positive reactions with cd45 and cd14 antibodies
849,4,15564318,leptospira interrogans activation of peripheral blood monocyte glycolipoprotein demonstrated in whole blood by the release of il-6.," glp ( > or = 50 ng/ml)-induced il-6 levels in supernatants were detected after 6-h incubation, reaching a peak after 20/24 h. the percentage of monocytes staining for il-6 increased with increasing glp concentration"
850,5,15564318,leptospira interrogans activation of peripheral blood monocyte glycolipoprotein demonstrated in whole blood by the release of il-6.," thus, our findings show a glp-induced cellular activation by demonstrating the ability of glp to induce il-6 and the occurrence of monocyte activation in whole blood at the cellular level."
851,0,15564319,"density, proportion, and dendritic coverage of retinal ganglion cells of the common marmoset (callithrix jacchus jacchus).",we performed a quantitative analysis of m and p cell mosaics of the common-marmoset retina. ganglion cells were labeled retrogradely from optic nerve deposits of biocytin
852,1,15564319,"density, proportion, and dendritic coverage of retinal ganglion cells of the common marmoset (callithrix jacchus jacchus).", the labeling was visualized using horseradish peroxidase (hrp) histochemistry and 3-3'diaminobenzidine as chromogen. m and p cells were morphologically similar to those found in old- and new-world primates
853,2,15564319,"density, proportion, and dendritic coverage of retinal ganglion cells of the common marmoset (callithrix jacchus jacchus).", measurements were performed on well-stained cells from 4 retinas of different animals. we analyzed separate mosaics for inner and outer m and p cells at increasing distances from the fovea (2
854,3,15564319,"density, proportion, and dendritic coverage of retinal ganglion cells of the common marmoset (callithrix jacchus jacchus).","5-9 mm of eccentricity) to estimate cell density, proportion, and dendritic coverage. m cell density decreased towards the retinal periphery in all quadrants"
855,4,15564319,"density, proportion, and dendritic coverage of retinal ganglion cells of the common marmoset (callithrix jacchus jacchus)."," m cell density was higher in the nasal quadrant than in other retinal regions at similar eccentricities, reaching about 740 cells/mm(2) at 2.5 mm of temporal eccentricity, and representing 8-14% of all ganglion cells"
856,5,15564319,"density, proportion, and dendritic coverage of retinal ganglion cells of the common marmoset (callithrix jacchus jacchus)."," p cell density increased from peripheral to more central regions, reaching about 5540 cells/mm(2) at 2.5 mm of temporal eccentricity"
